Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	completeness	diversification	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	turnover
5010	-710.601	-564.0076	-146.5934	111803.1	0.07914148	0.2573802	0.08809667	0.8026106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.55882	0.2781721	0.996201	0.999026	1.00097	1.0038	0.8907073	8.32422	6.72543	6.58112	6.45135	4.79703	4.76668	1.71476	7.49619	5.96658	6.52024	5.33485	2.97173	2.78252	1.75824	4.90446	5.80667	6.31515	6.79421	3.05668	2.67642	2.98097	2.85769	3.02281	3.53974	2.63878	3.65395	0.9010936
5020	-706.9049	-569.659	-137.2459	360558.8	0.1018684	0.08010865	0.1135884	1.975553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02737	0.1720408	0.997884	0.999459	1.00054	1.00212	2.089141	8.32422	6.72543	6.58112	6.45135	4.79703	4.76668	1.71476	7.49619	5.96658	6.52024	5.33485	2.97173	2.78252	1.10478	4.47371	5.80667	6.31515	6.79421	3.05668	2.67642	3.14203	2.85769	3.02281	3.64245	2.63878	4.34713	0.9456292
5030	-704.0045	-567.3289	-136.6756	650655.1	0.1047455	0.06281245	0.07075669	2.680077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.404525	0.1796249	0.998425	0.999597	1.0004	1.00158	2.750834	8.32422	6.72543	6.58112	6.45135	4.79703	4.76668	1.71476	7.49619	5.22598	6.51615	5.33485	2.97173	2.27719	1.10478	4.04095	6.17563	6.31515	6.79421	3.0304	2.67642	3.20001	2.85769	3.02281	3.64245	3.03389	4.68764	0.9742781
5040	-704.3845	-568.09	-136.2945	888284.8	0.1047726	0.0664941	0.2144185	2.293914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.32434	0.1633966	0.998652	0.999655	1.00034	1.00135	2.508332	8.32422	6.72543	6.58112	6.45135	4.79703	4.76668	1.71476	7.89628	5.22598	6.51615	5.33485	2.97173	2.18134	1.15621	3.56938	5.97079	6.31515	6.79421	3.0304	2.67642	3.20001	2.85769	3.02281	3.64245	3.03389	4.68764	0.9145175
5050	-711.0452	-573.1715	-137.8736	823005.2	0.1047655	0.1027978	0.1078981	1.714291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16745	0.1964164	0.998599	0.999642	1.00036	1.0014	1.822189	8.32422	6.72543	6.58112	6.5495	4.55327	4.76668	1.71476	8.25341	5.22598	6.51615	5.52136	2.97173	2.6482	1.15621	3.56938	5.97079	6.31515	6.79421	3.0304	2.63971	3.20001	2.85769	3.19565	3.64245	3.03389	4.68764	0.9407865
5060	-711.69	-571.8903	-139.7996	940512	0.09810889	0.1241312	0.01691057	1.634438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.896426	0.2316384	0.99869	0.999665	1.00033	1.00131	1.651349	8.32422	6.72543	6.32076	6.5495	2.80576	4.76668	1.47146	8.25341	5.22598	6.51615	5.52136	2.97173	2.6482	1.2214	3.56938	5.97079	6.31515	6.79421	3.0304	2.63971	3.20001	2.98555	2.85528	3.64245	3.03389	4.68764	0.9897595
5070	-708.8589	-566.311	-142.548	909751.1	0.1020029	0.1763772	0.1426281	1.593803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02123	0.3413098	0.998668	0.999659	1.00034	1.00133	1.736431	8.32422	6.73149	6.32076	6.5495	2.80576	4.83786	1.47146	8.25341	5.22598	6.51615	5.52136	2.97173	2.63912	1.2214	3.56938	6.22504	6.31515	6.79421	3.0304	2.63971	3.20001	2.98555	2.85528	3.64245	3.03389	4.68764	0.9178613
5080	-711.1763	-567.8934	-143.283	914743	0.08996572	0.1455168	0.09523334	1.253053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.60918	0.2133924	0.998671	0.99966	1.00034	1.00133	1.348286	8.32422	6.73149	6.32076	6.5495	3.62752	4.83786	1.17517	8.25341	5.22598	6.51615	5.52136	2.97173	1.9381	1.2214	3.56938	6.19997	6.31515	6.71045	2.81998	2.63971	3.20001	2.98555	2.85528	3.64245	3.03389	4.68764	0.9293671
5090	-714.3101	-566.3016	-148.0085	527847.2	0.07721181	0.1143318	0.07637612	1.47339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.42445	0.1902015	0.998251	0.999553	1.00045	1.00175	1.549766	8.32422	6.71538	6.32076	6.5495	3.56513	4.83786	1.17517	8.25341	5.96088	6.51615	5.52136	2.97173	1.9381	1.2214	3.56938	6.19997	6.31515	6.71045	2.81998	2.63971	3.20001	2.98555	2.85528	3.64245	3.2393	4.68764	0.9507176
5100	-717.1484	-569.4525	-147.6959	617079.6	0.08210778	0.09281488	0.05519632	1.36716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6381	0.1398753	0.998382	0.999586	1.00041	1.00162	1.422356	8.32422	6.71538	6.48673	6.5495	4.20715	4.83786	1.29762	8.25341	6.09111	6.51615	5.52136	3.00885	2.28922	1.10719	3.46232	6.19997	6.31515	6.71045	3.3785	2.63971	3.20001	2.98555	3.38655	3.77333	3.2393	4.68764	0.9611937
5110	-716.3301	-568.5426	-147.7875	302646.1	0.1023755	0.1456576	-0.07357585	1.573418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.71738	0.2682536	0.99769	0.999409	1.00059	1.00231	1.499843	8.32422	6.71538	6.48673	6.5495	4.20715	4.83786	1.29762	8.25341	5.70627	6.51615	5.52136	3.00885	2.28922	1.10719	3.46232	6.14038	6.31515	6.71045	3.3785	2.42216	3.20001	2.98555	3.09154	2.73286	3.2393	4.68764	1.049056
5120	-725.4185	-567.9586	-157.4599	696034.1	0.07142179	0.0258935	0.02672981	2.19814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.23089	0.0584305	0.998477	0.99961	1.00039	1.00152	2.22487	8.32422	6.71538	6.48673	6.5495	4.20715	4.83786	1.29762	8.25341	5.70627	6.51615	5.52136	3.02015	2.28922	1.86181	2.52963	6.14038	6.31515	6.71045	3.3785	2.42216	3.20001	2.98555	3.09154	4.52332	3.2393	4.68764	0.9879859
5130	-732.4934	-572.7747	-159.7187	744033.3	0.08959929	0.01870875	-0.02825082	3.276975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1573	0.06247698	0.998527	0.999623	1.00038	1.00147	3.248725	8.32422	6.71538	6.70902	6.5495	3.69403	4.83786	1.29762	8.25341	5.70627	6.51615	5.52136	3.02015	2.28922	1.46205	2.96166	6.14038	6.31515	6.88494	3.27268	2.42216	3.20001	2.88269	3.09154	2.76921	3.2393	4.68764	1.008696
5140	-727.0568	-573.2152	-153.8416	250720.9	0.09161532	0.1003628	0.0879893	1.250802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.48762	0.1395385	0.997463	0.99935	1.00065	1.00254	1.338791	8.32422	6.71538	6.70902	6.5495	2.82261	4.83786	1.21881	8.25341	6.0662	6.51615	5.52136	3.02015	2.00239	1.46205	4.59679	6.14038	6.31515	6.88494	3.27268	2.42216	3.20001	2.88269	3.09154	6.05074	3.2393	4.68764	0.9342771
5150	-728.6992	-570.5246	-158.1745	860678.5	0.07356062	0.07779357	0.07160751	1.42497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.89393	0.1202047	0.99863	0.99965	1.00035	1.00137	1.496578	8.32422	6.71538	6.70902	6.5495	2.82261	4.36389	1.26813	8.25341	6.0662	6.51615	5.52136	3.07904	2.00239	1.46205	3.83127	6.14038	6.31515	6.88494	3.27268	2.42216	3.20001	2.88269	3.09154	6.05074	3.2393	4.68764	0.9521525
5160	-722.4283	-566.7874	-155.6409	788143.6	0.08542266	0.05477287	-0.02534904	1.746004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.87163	0.1011753	0.998569	0.999634	1.00037	1.00143	1.720655	8.32422	6.71538	6.70902	6.5495	2.82261	4.36389	1.26032	8.25341	5.87076	6.67254	5.83531	2.86689	2.50318	1.46205	3.83127	6.14038	6.31515	6.88494	3.27268	2.42216	3.20001	2.88269	3.09154	6.05074	3.2393	4.68764	1.014732
5170	-721.334	-570.5289	-150.805	229673.7	0.07291587	0.0546611	0.03257661	1.848898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.64512	0.1069064	0.997349	0.999321	1.00068	1.00265	1.881474	8.32422	6.71538	6.70902	6.5495	3.95931	4.36389	1.26032	8.25341	5.87076	6.64328	5.83531	2.86689	2.50318	1.23003	4.12364	6.14038	6.31515	6.88986	3.27268	2.56713	3.20001	2.88269	3.09154	6.05074	3.1523	4.68764	0.9826856
5180	-712.6728	-564.9243	-147.7485	224306	0.08420168	0.1070076	0.1347934	1.29642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.70622	0.1553504	0.997317	0.999313	1.00068	1.00269	1.431214	8.32422	6.71538	6.70902	6.5495	3.05368	4.36389	1.26032	8.25341	5.87076	6.64328	5.83531	2.86689	2.50318	1.23003	3.67194	6.14038	6.31515	6.88986	3.27268	2.68311	3.20001	2.88269	3.09154	6.05074	3.04486	4.68764	0.9058188
5190	-714.0125	-567.5497	-146.4628	252241.7	0.09574217	0.2324898	0.06331491	0.8245417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.58172	0.2497655	0.99747	0.999352	1.00065	1.00253	0.8878566	8.32422	6.71538	6.70902	6.5495	3.90066	4.36389	1.26032	8.25341	5.7554	6.64328	6.14954	2.86689	2.50318	1.24234	3.77124	6.00657	6.31515	6.88986	3.00239	2.60862	3.20001	2.88269	3.09154	6.05074	3.04486	4.70012	0.9286879
5200	-711.9455	-567.4786	-144.4668	397030.2	0.09937147	0.1761106	-0.06648436	1.438215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.65542	0.3074258	0.997983	0.999484	1.00051	1.00202	1.37173	8.32422	6.71538	6.70902	6.5495	3.75944	4.36389	1.26032	8.25341	5.62217	6.64328	6.04366	2.86689	2.50318	1.24234	4.11179	6.00657	6.31515	6.92361	3.00239	2.60862	3.20001	2.88269	3.09154	6.05074	2.31955	4.70012	1.048468
5210	-713.4136	-566.4575	-146.9561	487720.8	0.07857976	0.2118116	-0.006136174	0.8719675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.973731	0.2343258	0.99818	0.999535	1.00046	1.00182	0.8658313	8.32422	6.71538	6.70902	6.46846	3.75944	4.36389	1.26032	8.25341	5.62217	6.64328	6.04366	2.86689	2.50318	1.24234	4.11179	6.00722	6.31515	6.92361	3.06827	2.60862	3.20001	2.88269	3.09154	6.05074	2.31955	4.70012	1.007087
5220	-712.7705	-561.6314	-151.1391	826530.4	0.08318712	0.1365581	-0.001791207	1.21941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.08998	0.1928565	0.998602	0.999643	1.00036	1.0014	1.217619	8.32422	6.71538	6.70902	6.46846	3.75944	4.36389	1.26032	8.25341	5.62217	6.64328	6.04366	2.86689	2.50318	1.24633	3.73958	6.00722	6.31515	6.92361	3.06827	2.53075	3.20001	2.88269	3.09154	6.05074	2.6235	3.44262	1.001471
5230	-712.9594	-562.0415	-150.9179	177027.7	0.08795585	0.2402949	-0.01908015	0.9840388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6687	0.3112516	0.996981	0.999227	1.00077	1.00302	0.9649587	8.32422	6.71538	6.70902	6.46846	3.75944	4.87698	1.26032	8.25341	5.62217	6.64328	6.04366	2.86689	2.50318	1.72259	5.33339	6.00722	6.31515	6.92361	3.06827	2.53075	3.20001	2.88269	3.14555	6.69497	2.78167	4.37508	1.019773
5240	-726.8835	-571.8025	-155.081	932090.7	0.0800734	0.1723676	0.01393928	1.132088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.19068	0.2357754	0.998684	0.999663	1.00034	1.00132	1.146027	8.32422	6.71538	6.70902	6.46846	3.75944	4.87698	1.26032	8.25341	5.97366	6.64328	6.04366	2.86689	2.50318	1.54322	3.40873	6.00722	6.31515	6.92361	3.15416	2.62214	3.20001	2.88269	3.14555	6.69497	2.58319	4.37508	0.9878369
5250	-720.6419	-568.1771	-152.4648	326619.1	0.06926586	0.2477227	0.01772809	0.9385032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.29969	0.3090464	0.997777	0.999431	1.00057	1.00223	0.9562313	8.32422	6.71538	6.70902	6.46846	3.75944	4.87698	1.43532	8.16771	5.97366	6.64328	6.04366	2.86689	2.50318	1.54322	3.40873	6.00722	6.31515	6.92361	3.15416	2.62214	3.20001	2.88269	3.14555	5.5351	2.58319	4.37508	0.9814605
5260	-721.4048	-567.0042	-154.4007	202157.7	0.07295917	0.3689431	0.05954615	0.6305535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.61341	0.3686487	0.997174	0.999277	1.00072	1.00283	0.6900996	8.32422	6.71538	6.70902	6.46846	3.75944	4.87698	1.69276	8.16771	5.97366	6.64328	6.04366	2.86689	2.50318	1.57295	3.48332	6.00722	6.31515	6.92361	3.2328	2.62214	3.04266	2.88269	3.14555	5.5351	2.58319	4.37508	0.9137137
5270	-715.2604	-566.3666	-148.8938	402820.1	0.07968874	0.1726708	0.03523741	0.8059512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.20289	0.168209	0.997998	0.999488	1.00051	1.002	0.8411886	8.32422	6.71538	6.70902	6.6654	4.18491	4.87698	1.43004	8.16771	5.97366	6.56366	6.04366	2.93766	2.50318	1.57295	3.48332	6.00722	6.31515	6.92361	3.2328	2.51227	3.04266	2.96168	3.14555	5.5351	2.56939	4.37508	0.95811
5280	-724.5935	-574.5474	-150.046	279308.9	0.08192933	0.07772438	0.1616081	1.544182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.35479	0.1301353	0.997596	0.999385	1.00061	1.00241	1.70579	8.32422	6.71538	6.8747	6.6654	3.90749	4.87698	1.23345	8.16771	5.20232	6.56366	6.04366	2.93766	2.50318	1.35674	3.18363	6.00722	6.31515	6.92361	3.2328	2.51227	3.04266	2.96168	3.14555	5.5351	2.56939	4.37508	0.9052591
5290	-717.2016	-573.2728	-143.9288	637006.6	0.08072738	0.1057455	0.129787	1.22692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.85301	0.1450832	0.998408	0.999593	1.00041	1.00159	1.356707	8.32422	6.71538	6.8747	6.6654	3.90749	4.87698	1.23345	8.16771	5.20232	6.56366	6.04366	2.93766	2.59992	1.35674	2.70178	6.00722	6.31515	6.92361	3.2328	2.51227	3.16418	2.96168	2.87337	5.5351	2.56939	4.37508	0.9043368
5300	-708.2492	-568.6791	-139.5702	659787.3	0.1054885	0.230213	0.04856038	1.142394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.30259	0.3416449	0.998436	0.9996	1.0004	1.00157	1.190954	8.32422	6.71538	6.8747	6.6654	3.90749	4.87698	1.23345	8.16771	5.58337	6.56366	5.53406	2.93766	2.59992	1.35674	2.70178	6.00722	6.31515	6.92361	3.2328	2.51227	3.06317	2.96168	2.87464	5.5351	3.18586	3.67049	0.9592256
5310	-708.6059	-572.5945	-136.0115	659787.3	0.09859994	0.1505988	0.1118587	1.313413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.12277	0.232868	0.998436	0.9996	1.0004	1.00157	1.425272	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.23345	8.16771	5.58337	6.36943	5.55569	2.93766	2.59992	1.35674	2.67181	6.00722	6.31515	6.92361	3.2328	2.58132	3.06317	2.96168	2.87464	5.43939	3.18586	3.67049	0.9215176
5320	-724.2151	-582.6938	-141.5213	114609.9	0.08546262	0.2652774	0.09438128	1.238991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.13895	0.4473474	0.996248	0.999039	1.00096	1.00376	1.333372	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.55569	2.93766	1.72009	1.35674	2.30564	6.00722	6.44418	6.92361	3.2328	2.58132	3.06317	2.96168	2.87464	5.43939	3.18586	3.67049	0.9292161
5330	-715.8068	-576.2807	-139.5261	271275.8	0.1038873	0.2563387	0.03114546	1.158483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.707698	0.3993268	0.997561	0.999376	1.00062	1.00244	1.189628	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.55569	2.87971	2.49768	1.35674	2.30564	6.00722	6.34452	6.92361	3.04454	2.58132	3.06317	2.96168	2.87464	5.43939	3.18586	3.67049	0.9738192
5340	-713.796	-568.0784	-145.7176	566470.9	0.08280131	0.2290463	0.0927398	0.9068911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.69092	0.2694326	0.998312	0.999568	1.00043	1.00169	0.9996309	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.55569	2.87971	2.3696	1.25149	2.40434	6.00722	6.34452	6.92361	3.04454	2.58132	3.06317	2.96168	2.87464	5.38935	3.18586	3.47715	0.907226
5350	-717.0277	-570.3691	-146.6586	630674.4	0.08642844	0.2297736	-0.04460211	1.128397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.17119	0.336623	0.9984	0.999591	1.00041	1.0016	1.083795	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.55569	2.87971	2.06455	1.28666	2.49364	6.00722	6.34452	6.92361	3.04454	2.58132	3.06317	2.96168	2.87464	6.24607	3.18586	3.60491	1.041154
5360	-720.3467	-570.894	-149.4528	222890.8	0.09256651	0.2954309	0.07259732	0.7868158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.80192	0.3299175	0.997309	0.999311	1.00069	1.00269	0.8594131	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.96829	2.87971	2.06455	1.28666	2.49364	6.00722	6.34452	6.92361	3.04454	2.51283	3.05647	2.96168	2.87464	6.24607	3.18586	3.60491	0.9155269
5370	-717.137	-568.7797	-148.3573	528223.3	0.08326136	0.1144655	0.1022983	1.142105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.79356	0.1476303	0.998252	0.999553	1.00045	1.00175	1.244404	8.32422	6.71538	6.84351	6.6654	3.90749	4.87698	1.27981	8.16771	5.58337	6.36943	5.9695	2.87971	2.2758	1.28666	2.49364	6.00722	6.34452	6.92361	3.03516	2.51283	3.05647	3.22748	2.87464	4.466	2.97016	3.60217	0.9177933
5380	-716.7308	-564.1183	-152.6125	606316.3	0.07041461	0.06561123	-0.01406106	1.79257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8043	0.1258713	0.998368	0.999583	1.00042	1.00163	1.778509	8.32422	6.71538	6.84351	6.61981	3.90749	4.87698	1.31935	8.16771	5.58337	6.36943	5.9695	2.87971	2.2758	1.26748	2.49364	6.00722	6.52065	6.92361	2.90829	2.50945	3.08552	3.22748	2.87464	4.466	2.72798	3.60217	1.007906
5390	-716.1069	-561.2902	-154.8167	191375.2	0.0729427	0.251126	0.06919043	0.9239665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.79086	0.3098412	0.997096	0.999256	1.00074	1.00291	0.993157	8.32422	6.71538	6.84351	6.61981	4.54227	4.87698	1.31935	8.16771	5.58337	6.36943	5.9695	2.87971	2.2758	1.23069	2.49364	5.92195	6.52065	6.92361	2.90829	2.565	3.08552	3.22748	2.87464	3.84231	2.72798	4.87278	0.9303328
5400	-719.011	-567.8877	-151.1233	39398.83	0.06879966	0.1098218	0.02272519	1.248402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.60883	0.154016	0.993603	0.998357	1.00163	1.00641	1.271127	8.32422	6.71538	6.64443	6.61981	4.54227	4.87698	1.31935	8.16771	5.58337	6.36943	5.9695	3.20832	2.2758	1.37711	2.49364	5.92195	6.52065	6.92361	3.10483	2.565	3.28047	3.22748	2.87464	3.84231	3.21326	4.87278	0.982122
5410	-723.1644	-570.5384	-152.626	309169.6	0.09771124	0.09009683	-0.01192382	1.573588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.46557	0.1558136	0.997715	0.999415	1.00058	1.00229	1.561664	8.32422	6.71538	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.9695	3.20832	2.2758	1.37711	2.49364	5.92195	6.52065	7.13305	3.10483	2.565	3.28047	3.01233	2.87464	3.84231	3.21326	4.87278	1.007635
5420	-717.3056	-559.7854	-157.5202	345821.6	0.07612229	0.07299501	0.1456274	1.674046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.63124	0.1318192	0.997839	0.999447	1.00055	1.00216	1.819673	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.9695	3.20832	2.2758	1.37711	2.49364	5.92195	6.52065	7.13305	3.10483	2.565	3.28047	2.85758	2.87464	3.64016	3.21326	4.87278	0.9199706
5430	-716.207	-558.8747	-157.3323	227890.3	0.07330297	0.1461639	0.07805436	0.8997532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.54794	0.1540243	0.997339	0.999319	1.00068	1.00266	0.9778076	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.89651	3.20832	2.2758	1.37711	2.49364	5.92195	6.52065	6.70172	3.10483	2.565	3.28047	2.85758	2.87464	3.64016	2.44564	4.87278	0.9201741
5440	-717.1485	-562.3533	-154.7952	620424	0.09072958	0.1731846	0.0795033	1.137767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.64723	0.2383166	0.998387	0.999587	1.00041	1.00161	1.217271	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.55449	3.20832	2.77295	1.37711	2.49364	5.92195	6.52065	6.70172	3.10483	2.50171	3.28047	2.85758	3.02116	3.67447	2.82407	4.87278	0.9346873
5450	-722.5678	-569.2425	-153.3253	98841.96	0.08811736	0.2367839	0.09460337	0.9257043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.49139	0.2871951	0.99596	0.998964	1.00103	1.00405	1.020308	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.55449	3.20832	2.77295	1.37711	2.55093	5.92195	6.42936	6.70172	3.10483	2.50171	3.28047	2.85758	3.02116	3.67447	2.82407	4.87278	0.9072796
5460	-730.4155	-571.2106	-159.205	144819	0.07062267	0.4316721	0.0464916	0.6266099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.99653	0.47594	0.996662	0.999145	1.00085	1.00334	0.6731015	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.26819	8.16771	5.58337	6.36943	5.71499	3.20832	2.77295	1.2116	2.55093	5.92195	6.35125	6.70172	3.10483	2.48062	3.28047	3.05154	3.23873	3.67447	2.82407	4.87278	0.9309293
5470	-724.5699	-572.6324	-151.9375	41098.96	0.08479255	0.2854679	0.05929113	0.7075011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.97039	0.2826589	0.993737	0.998392	1.00159	1.00628	0.7667923	8.32422	6.94729	6.40263	6.61981	4.59891	4.87698	1.30486	8.16771	5.54471	6.36943	5.71499	3.20832	2.77295	1.2116	2.46224	5.92195	6.35125	6.70172	3.10483	2.48062	3.28047	3.05154	3.23873	3.67447	2.82407	3.69557	0.9226764
5480	-711.8113	-567.9302	-143.8811	322134.4	0.08108225	0.2605493	0.04590111	0.8231141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.53912	0.2900285	0.997761	0.999427	1.00057	1.00224	0.8690152	8.32422	6.94729	6.33196	6.61981	4.30844	4.87698	1.30486	8.20493	5.9715	6.36943	5.71499	3.20832	2.77295	1.2116	4.16442	5.92195	6.35125	6.70172	3.10483	2.48062	3.28047	3.26282	3.23873	3.67447	2.82407	3.75797	0.9471803
5490	-711.6358	-565.6881	-145.9477	440914.9	0.08305951	0.1828074	0.07070936	1.044393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1412	0.2336325	0.998086	0.99951	1.00049	1.00191	1.115103	8.32422	6.94729	6.69845	6.61981	2.81756	4.87698	1.30486	7.70771	5.9715	6.36943	5.71499	3.20832	2.77295	1.2116	4.16442	5.92195	6.35125	6.70172	3.10483	2.48062	3.28047	3.26282	3.23873	3.67447	3.04861	3.48395	0.9365894
